forecast_name,forecast_yrmo,date_year_month,ecosystem_id,product_brand_id,product_brand_name,gross_point_estimate,gross_minimum,gross_maximum
TM1_BASELINE,202412,202503,4043,5105,Ocretiva,145.046,123.289,166.803
TM1_BASELINE,202412,202504,4043,5105,Ocretiva,162.905,138.469,187.341
TM1_BASELINE,202412,202505,4043,5105,Ocretiva,136.893,116.359,157.427
TM1_BASELINE,202412,202506,4043,5105,Ocretiva,188.561,160.277,216.845
TM1_BASELINE,202412,202501,4043,5109,Hemvia,249.791,212.322,287.26
TM1_BASELINE,202412,202502,4043,5109,Hemvia,304.345,258.693,349.997
TM1_BASELINE,202412,202503,4043,5109,Hemvia,279.294,237.4,321.188
TM1_BASELINE,202412,202504,4043,5109,Hemvia,297.436,252.821,342.052
TM1_BASELINE,202412,202505,4043,5109,Hemvia,291.565,247.831,335.3
TM1_BASELINE,202412,202506,4043,5109,Hemvia,338.054,287.346,388.762
TM1_BASELINE,202412,202501,4043,5112,Xolarin,185.989,158.09,213.887
TM1_BASELINE,202412,202502,4043,5112,Xolarin,170.634,145.039,196.229
TM1_BASELINE,202412,202503,4043,5112,Xolarin,168.721,143.413,194.029
TM1_BASELINE,202412,202504,4043,5112,Xolarin,218.786,185.968,251.604
TM1_BASELINE,202412,202505,4043,5112,Xolarin,147.607,125.466,169.748
TM1_BASELINE,202412,202506,4043,5112,Xolarin,168.597,143.307,193.887
TM1_BASELINE,202412,202501,4043,5116,Perjenta,83.193,70.714,95.672
TM1_BASELINE,202412,202502,4043,5116,Perjenta,111.447,94.73,128.164
TM1_BASELINE,202412,202503,4043,5116,Perjenta,120.522,102.444,138.601
TM1_BASELINE,202412,202504,4043,5116,Perjenta,117.868,100.188,135.548
TM1_BASELINE,202412,202505,4043,5116,Perjenta,84.579,71.892,97.266
TM1_BASELINE,202412,202506,4043,5116,Perjenta,104.712,89.005,120.419
TM1_BASELINE,202412,202501,4043,5117,Phesgrox,41.237,35.051,47.423
TM1_BASELINE,202412,202502,4043,5117,Phesgrox,58.954,50.111,67.797
TM1_BASELINE,202412,202503,4043,5117,Phesgrox,60.097,51.082,69.112
TM1_BASELINE,202412,202504,4043,5117,Phesgrox,51.909,44.122,59.695
TM1_BASELINE,202412,202505,4043,5117,Phesgrox,52.11,44.294,59.927
TM1_BASELINE,202412,202506,4043,5117,Phesgrox,54.996,46.746,63.245
TM1_BASELINE,202412,202501,4043,5118,Kadcynex,45.919,39.032,52.807
TM1_BASELINE,202412,202502,4043,5118,Kadcynex,40.719,34.611,46.827
TM1_BASELINE,202412,202503,4043,5118,Kadcynex,41.676,35.425,47.928
TM1_BASELINE,202412,202504,4043,5118,Kadcynex,46.366,39.411,53.321
TM1_BASELINE,202412,202505,4043,5118,Kadcynex,51.358,43.655,59.062
TM1_BASELINE,202412,202506,4043,5118,Kadcynex,49.941,42.45,57.432
TM1_BASELINE,202412,202501,4044,5101,Retivue,485.214,412.432,557.996
TM1_BASELINE,202412,202502,4044,5101,Retivue,564.888,480.155,649.621
TM1_BASELINE,202412,202503,4044,5101,Retivue,562.127,477.808,646.446
TM1_BASELINE,202412,202504,4044,5101,Retivue,505.426,429.612,581.24
TM1_BASELINE,202412,202505,4044,5101,Retivue,536.449,455.981,616.916
TM1_BASELINE,202412,202506,4044,5101,Retivue,555.841,472.465,639.217
TM1_BASELINE,202412,202501,4044,5102,Vabyseal,372.201,316.371,428.031
TM1_BASELINE,202412,202502,4044,5102,Vabyseal,441.705,375.45,507.961
TM1_BASELINE,202412,202503,4044,5102,Vabyseal,428.114,363.897,492.331
TM1_BASELINE,202412,202504,4044,5102,Vabyseal,512.686,435.783,589.589
TM1_BASELINE,202412,202505,4044,5102,Vabyseal,409.576,348.139,471.012
TM1_BASELINE,202412,202506,4044,5102,Vabyseal,369.252,313.864,424.64
TM1_BASELINE,202412,202501,4044,5105,Ocretiva,668.843,568.516,769.169
TM1_BASELINE,202412,202502,4044,5105,Ocretiva,732.548,622.666,842.43
TM1_BASELINE,202412,202503,4044,5105,Ocretiva,564.178,479.551,648.805
TM1_BASELINE,202412,202504,4044,5105,Ocretiva,630.401,535.841,724.962
TM1_BASELINE,202412,202505,4044,5105,Ocretiva,703.451,597.933,808.968
TM1_BASELINE,202412,202506,4044,5105,Ocretiva,821.771,698.506,945.037
TM1_BASELINE,202412,202501,4044,5109,Hemvia,938.342,797.59,1079.093
TM1_BASELINE,202412,202502,4044,5109,Hemvia,845.609,718.767,972.45
TM1_BASELINE,202412,202503,4044,5109,Hemvia,1163.049,988.592,1337.507
TM1_BASELINE,202412,202504,4044,5109,Hemvia,1078.885,917.053,1240.718
TM1_BASELINE,202412,202505,4044,5109,Hemvia,975.69,829.336,1122.043
TM1_BASELINE,202412,202506,4044,5109,Hemvia,880.969,748.823,1013.114
TM1_BASELINE,202412,202501,4044,5112,Xolarin,952.761,809.847,1095.676
TM1_BASELINE,202412,202502,4044,5112,Xolarin,1026.522,872.543,1180.5
TM1_BASELINE,202412,202503,4044,5112,Xolarin,750.593,638.004,863.182
TM1_BASELINE,202412,202504,4044,5112,Xolarin,861.922,732.634,991.21
TM1_BASELINE,202412,202505,4044,5112,Xolarin,969.013,823.661,1114.365
TM1_BASELINE,202412,202506,4044,5112,Xolarin,1075.378,914.071,1236.685
TM1_BASELINE,202412,202501,4044,5116,Perjenta,417.258,354.67,479.847
TM1_BASELINE,202412,202502,4044,5116,Perjenta,439.673,373.722,505.624
TM1_BASELINE,202412,202503,4044,5116,Perjenta,405.311,344.514,466.108
TM1_BASELINE,202412,202504,4044,5116,Perjenta,422.174,358.848,485.5
TM1_BASELINE,202412,202505,4044,5116,Perjenta,420.256,357.217,483.294
TM1_BASELINE,202412,202506,4044,5116,Perjenta,456.914,388.377,525.451
TM1_BASELINE,202412,202501,4044,5117,Phesgrox,271.085,230.422,311.747
TM1_BASELINE,202412,202502,4044,5117,Phesgrox,335.443,285.127,385.76
TM1_BASELINE,202412,202503,4044,5117,Phesgrox,291.815,248.043,335.587
TM1_BASELINE,202412,202504,4044,5117,Phesgrox,339.818,288.845,390.79
TM1_BASELINE,202412,202505,4044,5117,Phesgrox,327.174,278.098,376.25
TM1_BASELINE,202412,202506,4044,5117,Phesgrox,360.334,306.284,414.384
TM1_BASELINE,202412,202501,4044,5118,Kadcynex,215.149,182.877,247.422
TM1_BASELINE,202412,202502,4044,5118,Kadcynex,177.911,151.224,204.597
TM1_BASELINE,202412,202503,4044,5118,Kadcynex,185.901,158.016,213.787
TM1_BASELINE,202412,202504,4044,5118,Kadcynex,201.482,171.26,231.704
TM1_BASELINE,202412,202505,4044,5118,Kadcynex,224.496,190.821,258.17
TM1_BASELINE,202412,202506,4044,5118,Kadcynex,259.161,220.287,298.036
TM1_BASELINE,202412,202501,4045,5101,Retivue,288.488,245.215,331.761
TM1_BASELINE,202412,202502,4045,5101,Retivue,292.074,248.263,335.885
TM1_BASELINE,202412,202503,4045,5101,Retivue,364.381,309.723,419.038
TM1_BASELINE,202412,202504,4045,5101,Retivue,361.845,307.568,416.122
TM1_BASELINE,202412,202505,4045,5101,Retivue,338.762,287.948,389.577
TM1_BASELINE,202412,202506,4045,5101,Retivue,351.523,298.794,404.251
TM1_BASELINE,202412,202501,4045,5102,Vabyseal,290.879,247.247,334.511
TM1_BASELINE,202412,202502,4045,5102,Vabyseal,307.417,261.305,353.53
TM1_BASELINE,202412,202503,4045,5102,Vabyseal,303.695,258.141,349.249
TM1_BASELINE,202412,202504,4045,5102,Vabyseal,379.01,322.158,435.861
TM1_BASELINE,202412,202505,4045,5102,Vabyseal,347.314,295.217,399.411
TM1_BASELINE,202412,202506,4045,5102,Vabyseal,326.731,277.721,375.74
TM1_BASELINE,202412,202501,4045,5105,Ocretiva,219.069,186.209,251.929
TM1_BASELINE,202412,202502,4045,5105,Ocretiva,268.537,228.256,308.817
TM1_BASELINE,202412,202503,4045,5105,Ocretiva,296.763,252.248,341.277
TM1_BASELINE,202412,202504,4045,5105,Ocretiva,265.961,226.067,305.855
TM1_BASELINE,202412,202505,4045,5105,Ocretiva,289.306,245.91,332.702
TM1_BASELINE,202412,202506,4045,5105,Ocretiva,251.593,213.854,289.332
TM1_BASELINE,202412,202501,4045,5109,Hemvia,842.492,716.118,968.866
TM1_BASELINE,202412,202502,4045,5109,Hemvia,671.426,570.712,772.14
TM1_BASELINE,202412,202503,4045,5109,Hemvia,658.997,560.148,757.847
TM1_BASELINE,202412,202504,4045,5109,Hemvia,575.628,489.284,661.973
TM1_BASELINE,202412,202505,4045,5109,Hemvia,783.703,666.147,901.258
TM1_BASELINE,202412,202506,4045,5109,Hemvia,687.887,584.704,791.07
TM1_BASELINE,202412,202501,4045,5112,Xolarin,431.602,366.861,496.342
TM1_BASELINE,202412,202502,4045,5112,Xolarin,448.405,381.144,515.665
TM1_BASELINE,202412,202503,4045,5112,Xolarin,377.121,320.553,433.689
TM1_BASELINE,202412,202504,4045,5112,Xolarin,482.919,410.481,555.357
TM1_BASELINE,202412,202505,4045,5112,Xolarin,476.247,404.81,547.684
TM1_BASELINE,202412,202506,4045,5112,Xolarin,525.171,446.395,603.947
TM1_BASELINE,202412,202501,4045,5116,Perjenta,320.422,272.358,368.485
TM1_BASELINE,202412,202502,4045,5116,Perjenta,363.895,309.311,418.479
TM1_BASELINE,202412,202503,4045,5116,Perjenta,379.649,322.702,436.597
TM1_BASELINE,202412,202504,4045,5116,Perjenta,387.599,329.459,445.739
TM1_BASELINE,202412,202505,4045,5116,Perjenta,291.926,248.137,335.715
TM1_BASELINE,202412,202506,4045,5116,Perjenta,483.952,411.359,556.545
TM1_BASELINE,202412,202501,4045,5117,Phesgrox,381.651,324.404,438.899
TM1_BASELINE,202412,202502,4045,5117,Phesgrox,360.703,306.598,414.809
TM1_BASELINE,202412,202503,4045,5117,Phesgrox,374.293,318.149,430.437
TM1_BASELINE,202412,202504,4045,5117,Phesgrox,307.316,261.219,353.414
TM1_BASELINE,202412,202505,4045,5117,Phesgrox,374.021,317.918,430.124
TM1_BASELINE,202412,202506,4045,5117,Phesgrox,305.524,259.695,351.353
TM1_BASELINE,202412,202501,4045,5118,Kadcynex,161.209,137.028,185.391
TM1_BASELINE,202412,202502,4045,5118,Kadcynex,152.746,129.834,175.658
TM1_BASELINE,202412,202503,4045,5118,Kadcynex,173.502,147.476,199.527
TM1_BASELINE,202412,202504,4045,5118,Kadcynex,163.218,138.735,187.701
TM1_BASELINE,202412,202505,4045,5118,Kadcynex,185.904,158.018,213.789
TM1_BASELINE,202412,202506,4045,5118,Kadcynex,183.802,156.232,211.372
TM1_BASELINE,202412,202501,4046,5101,Retivue,470.214,399.682,540.746
TM1_BASELINE,202412,202502,4046,5101,Retivue,558.511,474.734,642.287
TM1_BASELINE,202412,202503,4046,5101,Retivue,548.522,466.244,630.8
TM1_BASELINE,202412,202504,4046,5101,Retivue,518.325,440.576,596.074
TM1_BASELINE,202412,202505,4046,5101,Retivue,563.536,479.006,648.067
TM1_BASELINE,202412,202506,4046,5101,Retivue,526.303,447.357,605.248
TM1_BASELINE,202412,202501,4046,5102,Vabyseal,642.694,546.289,739.098
TM1_BASELINE,202412,202502,4046,5102,Vabyseal,705.963,600.068,811.857
TM1_BASELINE,202412,202503,4046,5102,Vabyseal,683.352,580.849,785.855
TM1_BASELINE,202412,202504,4046,5102,Vabyseal,800.499,680.424,920.574
TM1_BASELINE,202412,202505,4046,5102,Vabyseal,647.138,550.067,744.208
TM1_BASELINE,202412,202506,4046,5102,Vabyseal,620.216,527.184,713.249
TM1_BASELINE,202412,202501,4046,5105,Ocretiva,500.471,425.4,575.542
TM1_BASELINE,202412,202502,4046,5105,Ocretiva,551.591,468.852,634.33
TM1_BASELINE,202412,202503,4046,5105,Ocretiva,658.925,560.086,757.764
TM1_BASELINE,202412,202504,4046,5105,Ocretiva,648.402,551.142,745.662
TM1_BASELINE,202412,202505,4046,5105,Ocretiva,630.825,536.201,725.448
TM1_BASELINE,202412,202506,4046,5105,Ocretiva,496.208,421.777,570.64
TM1_BASELINE,202412,202501,4046,5109,Hemvia,1201.386,1021.178,1381.594
TM1_BASELINE,202412,202502,4046,5109,Hemvia,1241.504,1055.278,1427.729
TM1_BASELINE,202412,202503,4046,5109,Hemvia,1222.071,1038.76,1405.382
TM1_BASELINE,202412,202504,4046,5109,Hemvia,1068.999,908.649,1229.349
TM1_BASELINE,202412,202505,4046,5109,Hemvia,1147.53,975.401,1319.66
TM1_BASELINE,202412,202506,4046,5109,Hemvia,1286.188,1093.26,1479.116
TM1_BASELINE,202412,202501,4046,5112,Xolarin,938.089,797.375,1078.802
TM1_BASELINE,202412,202502,4046,5112,Xolarin,1005.048,854.291,1155.805
TM1_BASELINE,202412,202503,4046,5112,Xolarin,883.765,751.2,1016.33
TM1_BASELINE,202412,202504,4046,5112,Xolarin,881.112,748.945,1013.278
TM1_BASELINE,202412,202505,4046,5112,Xolarin,954.828,811.604,1098.052
TM1_BASELINE,202412,202506,4046,5112,Xolarin,950.164,807.64,1092.689
TM1_BASELINE,202412,202501,4046,5116,Perjenta,532.65,452.753,612.548
TM1_BASELINE,202412,202502,4046,5116,Perjenta,414.131,352.011,476.25
TM1_BASELINE,202412,202503,4046,5116,Perjenta,444.272,377.631,510.913
TM1_BASELINE,202412,202504,4046,5116,Perjenta,589.0,500.65,677.349
TM1_BASELINE,202412,202505,4046,5116,Perjenta,506.652,430.654,582.649
TM1_BASELINE,202412,202506,4046,5116,Perjenta,481.568,409.332,553.803
TM1_BASELINE,202412,202501,4046,5117,Phesgrox,290.831,247.207,334.456
TM1_BASELINE,202412,202502,4046,5117,Phesgrox,313.788,266.72,360.856
TM1_BASELINE,202412,202503,4046,5117,Phesgrox,318.071,270.36,365.781
TM1_BASELINE,202412,202504,4046,5117,Phesgrox,397.547,337.915,457.179
TM1_BASELINE,202412,202505,4046,5117,Phesgrox,338.216,287.484,388.948
TM1_BASELINE,202412,202506,4046,5117,Phesgrox,372.798,316.878,428.718
TM1_BASELINE,202412,202501,4046,5118,Kadcynex,290.643,247.047,334.24
TM1_BASELINE,202412,202502,4046,5118,Kadcynex,368.508,313.232,423.784
TM1_BASELINE,202412,202503,4046,5118,Kadcynex,376.459,319.99,432.928
TM1_BASELINE,202412,202504,4046,5118,Kadcynex,365.373,310.567,420.179
TM1_BASELINE,202412,202505,4046,5118,Kadcynex,313.856,266.777,360.934
TM1_BASELINE,202412,202506,4046,5118,Kadcynex,370.256,314.717,425.794
TM1_BASELINE,202412,202501,4047,5101,Retivue,637.487,541.864,733.11
TM1_BASELINE,202412,202502,4047,5101,Retivue,709.429,603.015,815.843
TM1_BASELINE,202412,202503,4047,5101,Retivue,538.263,457.524,619.002
TM1_BASELINE,202412,202504,4047,5101,Retivue,611.228,519.544,702.913
TM1_BASELINE,202412,202505,4047,5101,Retivue,532.829,452.905,612.754
TM1_BASELINE,202412,202506,4047,5101,Retivue,551.295,468.6,633.989
TM1_BASELINE,202412,202501,4047,5102,Vabyseal,669.877,569.395,770.358
TM1_BASELINE,202412,202502,4047,5102,Vabyseal,601.077,510.916,691.239
TM1_BASELINE,202412,202503,4047,5102,Vabyseal,771.757,655.993,887.52
TM1_BASELINE,202412,202504,4047,5102,Vabyseal,780.895,663.76,898.029
TM1_BASELINE,202412,202505,4047,5102,Vabyseal,595.561,506.227,684.895
TM1_BASELINE,202412,202506,4047,5102,Vabyseal,622.484,529.111,715.857
TM1_BASELINE,202412,202501,4047,5105,Ocretiva,765.285,650.492,880.078
TM1_BASELINE,202412,202502,4047,5105,Ocretiva,1041.38,885.173,1197.587
TM1_BASELINE,202412,202503,4047,5105,Ocretiva,796.227,676.793,915.662
TM1_BASELINE,202412,202504,4047,5105,Ocretiva,932.271,792.43,1072.112
TM1_BASELINE,202412,202505,4047,5105,Ocretiva,868.683,738.381,998.986
TM1_BASELINE,202412,202506,4047,5105,Ocretiva,1075.283,913.99,1236.575
TM1_BASELINE,202412,202501,4047,5109,Hemvia,1455.166,1236.891,1673.441
TM1_BASELINE,202412,202502,4047,5109,Hemvia,1178.007,1001.306,1354.708
TM1_BASELINE,202412,202503,4047,5109,Hemvia,1416.729,1204.22,1629.238
TM1_BASELINE,202412,202504,4047,5109,Hemvia,1384.075,1176.464,1591.686
TM1_BASELINE,202412,202505,4047,5109,Hemvia,1224.496,1040.822,1408.171
TM1_BASELINE,202412,202506,4047,5109,Hemvia,1404.199,1193.569,1614.829
TM1_BASELINE,202412,202501,4047,5112,Xolarin,1402.442,1192.076,1612.809
TM1_BASELINE,202412,202502,4047,5112,Xolarin,1748.584,1486.296,2010.871
TM1_BASELINE,202412,202503,4047,5112,Xolarin,1420.852,1207.725,1633.98
TM1_BASELINE,202412,202504,4047,5112,Xolarin,1594.412,1355.25,1833.573
TM1_BASELINE,202412,202505,4047,5112,Xolarin,1551.576,1318.84,1784.313
TM1_BASELINE,202412,202506,4047,5112,Xolarin,1273.44,1082.424,1464.456
TM1_BASELINE,202412,202501,4047,5116,Perjenta,398.297,338.552,458.041
TM1_BASELINE,202412,202502,4047,5116,Perjenta,385.856,327.977,443.734
TM1_BASELINE,202412,202503,4047,5116,Perjenta,388.436,330.171,446.701
TM1_BASELINE,202412,202504,4047,5116,Perjenta,419.507,356.581,482.433
TM1_BASELINE,202412,202505,4047,5116,Perjenta,368.812,313.49,424.134
TM1_BASELINE,202412,202506,4047,5116,Perjenta,434.766,369.551,499.98
TM1_BASELINE,202412,202501,4047,5117,Phesgrox,515.045,437.789,592.302
TM1_BASELINE,202412,202502,4047,5117,Phesgrox,580.61,493.519,667.702
TM1_BASELINE,202412,202503,4047,5117,Phesgrox,474.58,403.393,545.767
TM1_BASELINE,202412,202504,4047,5117,Phesgrox,474.779,403.562,545.996
TM1_BASELINE,202412,202505,4047,5117,Phesgrox,509.6,433.16,586.04
TM1_BASELINE,202412,202506,4047,5117,Phesgrox,502.022,426.718,577.325
TM1_BASELINE,202412,202501,4047,5118,Kadcynex,402.743,342.331,463.154
TM1_BASELINE,202412,202502,4047,5118,Kadcynex,414.626,352.432,476.82
TM1_BASELINE,202412,202503,4047,5118,Kadcynex,381.378,324.172,438.585
TM1_BASELINE,202412,202504,4047,5118,Kadcynex,410.931,349.292,472.571
TM1_BASELINE,202412,202505,4047,5118,Kadcynex,391.461,332.742,450.18
TM1_BASELINE,202412,202506,4047,5118,Kadcynex,319.861,271.882,367.84
TM1_BASELINE,202412,202501,4048,5101,Retivue,239.022,203.169,274.875
TM1_BASELINE,202412,202502,4048,5101,Retivue,296.06,251.651,340.469
TM1_BASELINE,202412,202503,4048,5101,Retivue,228.597,194.308,262.887
TM1_BASELINE,202412,202504,4048,5101,Retivue,249.601,212.161,287.042
TM1_BASELINE,202412,202505,4048,5101,Retivue,262.951,223.508,302.393
TM1_BASELINE,202412,202506,4048,5101,Retivue,299.195,254.316,344.074
TM1_BASELINE,202412,202501,4048,5102,Vabyseal,245.008,208.257,281.759
TM1_BASELINE,202412,202502,4048,5102,Vabyseal,265.309,225.512,305.105
TM1_BASELINE,202412,202503,4048,5102,Vabyseal,262.926,223.487,302.365
TM1_BASELINE,202412,202504,4048,5102,Vabyseal,267.883,227.701,308.066
TM1_BASELINE,202412,202505,4048,5102,Vabyseal,272.081,231.269,312.893
TM1_BASELINE,202412,202506,4048,5102,Vabyseal,271.619,230.876,312.361
TM1_BASELINE,202412,202501,4048,5105,Ocretiva,282.066,239.756,324.376
TM1_BASELINE,202412,202502,4048,5105,Ocretiva,267.796,227.626,307.965
TM1_BASELINE,202412,202503,4048,5105,Ocretiva,259.033,220.178,297.888
TM1_BASELINE,202412,202504,4048,5105,Ocretiva,300.486,255.413,345.559
TM1_BASELINE,202412,202505,4048,5105,Ocretiva,291.739,247.978,335.5
TM1_BASELINE,202412,202506,4048,5105,Ocretiva,254.583,216.395,292.77
TM1_BASELINE,202412,202501,4048,5109,Hemvia,481.073,408.912,553.234
TM1_BASELINE,202412,202502,4048,5109,Hemvia,630.801,536.181,725.421
TM1_BASELINE,202412,202503,4048,5109,Hemvia,645.538,548.707,742.369
TM1_BASELINE,202412,202504,4048,5109,Hemvia,587.611,499.47,675.753
TM1_BASELINE,202412,202505,4048,5109,Hemvia,682.714,580.307,785.121
TM1_BASELINE,202412,202506,4048,5109,Hemvia,578.817,491.995,665.64
TM1_BASELINE,202412,202501,4048,5112,Xolarin,604.706,514.0,695.411
TM1_BASELINE,202412,202502,4048,5112,Xolarin,702.724,597.315,808.132
TM1_BASELINE,202412,202503,4048,5112,Xolarin,675.511,574.185,776.838
TM1_BASELINE,202412,202504,4048,5112,Xolarin,743.108,631.642,854.575
TM1_BASELINE,202412,202505,4048,5112,Xolarin,582.441,495.074,669.807
TM1_BASELINE,202412,202506,4048,5112,Xolarin,589.513,501.086,677.94
TM1_BASELINE,202412,202501,4048,5116,Perjenta,248.372,211.116,285.628
TM1_BASELINE,202412,202502,4048,5116,Perjenta,270.909,230.273,311.546
TM1_BASELINE,202412,202503,4048,5116,Perjenta,245.772,208.906,282.638
TM1_BASELINE,202412,202504,4048,5116,Perjenta,268.15,227.928,308.373
TM1_BASELINE,202412,202505,4048,5116,Perjenta,294.813,250.591,339.035
TM1_BASELINE,202412,202506,4048,5116,Perjenta,221.793,188.524,255.061
TM1_BASELINE,202412,202501,4048,5117,Phesgrox,227.515,193.388,261.643
TM1_BASELINE,202412,202502,4048,5117,Phesgrox,264.399,224.739,304.059
TM1_BASELINE,202412,202503,4048,5117,Phesgrox,229.497,195.072,263.921
TM1_BASELINE,202412,202504,4048,5117,Phesgrox,218.366,185.611,251.121
TM1_BASELINE,202412,202505,4048,5117,Phesgrox,247.713,210.556,284.87
TM1_BASELINE,202412,202506,4048,5117,Phesgrox,203.201,172.721,233.681
TM1_BASELINE,202412,202501,4048,5118,Kadcynex,98.508,83.732,113.285
TM1_BASELINE,202412,202502,4048,5118,Kadcynex,80.827,68.703,92.951
TM1_BASELINE,202412,202503,4048,5118,Kadcynex,96.974,82.428,111.52
TM1_BASELINE,202412,202504,4048,5118,Kadcynex,94.119,80.001,108.237
TM1_BASELINE,202412,202505,4048,5118,Kadcynex,94.126,80.007,108.245
TM1_BASELINE,202412,202506,4048,5118,Kadcynex,82.951,70.508,95.394
TM1_BASELINE,202412,202501,4049,5101,Retivue,206.3,175.355,237.245
TM1_BASELINE,202412,202502,4049,5101,Retivue,271.537,230.807,312.268
TM1_BASELINE,202412,202503,4049,5101,Retivue,237.787,202.119,273.455
TM1_BASELINE,202412,202504,4049,5101,Retivue,244.975,208.229,281.721
TM1_BASELINE,202412,202505,4049,5101,Retivue,259.059,220.2,297.918
TM1_BASELINE,202412,202506,4049,5101,Retivue,244.512,207.835,281.189
TM1_BASELINE,202412,202501,4049,5102,Vabyseal,301.123,255.955,346.292
TM1_BASELINE,202412,202502,4049,5102,Vabyseal,333.067,283.107,383.027
TM1_BASELINE,202412,202503,4049,5102,Vabyseal,388.136,329.916,446.357
TM1_BASELINE,202412,202504,4049,5102,Vabyseal,377.122,320.554,433.691
TM1_BASELINE,202412,202505,4049,5102,Vabyseal,401.18,341.003,461.358
TM1_BASELINE,202412,202506,4049,5102,Vabyseal,425.767,361.902,489.632
TM1_BASELINE,202412,202501,4049,5105,Ocretiva,374.872,318.641,431.102
TM1_BASELINE,202412,202502,4049,5105,Ocretiva,362.893,308.459,417.327
TM1_BASELINE,202412,202503,4049,5105,Ocretiva,422.657,359.258,486.055
TM1_BASELINE,202412,202504,4049,5105,Ocretiva,420.987,357.839,484.135
TM1_BASELINE,202412,202505,4049,5105,Ocretiva,405.884,345.002,466.767
TM1_BASELINE,202412,202506,4049,5105,Ocretiva,353.827,300.753,406.901
TM1_BASELINE,202412,202501,4049,5109,Hemvia,508.902,432.566,585.237
TM1_BASELINE,202412,202502,4049,5109,Hemvia,571.419,485.706,657.132
TM1_BASELINE,202412,202503,4049,5109,Hemvia,560.268,476.227,644.308
TM1_BASELINE,202412,202504,4049,5109,Hemvia,543.05,461.592,624.507
TM1_BASELINE,202412,202505,4049,5109,Hemvia,628.285,534.042,722.528
TM1_BASELINE,202412,202506,4049,5109,Hemvia,526.138,447.218,605.059
TM1_BASELINE,202412,202501,4049,5112,Xolarin,495.024,420.77,569.277
TM1_BASELINE,202412,202502,4049,5112,Xolarin,541.882,460.6,623.164
TM1_BASELINE,202412,202503,4049,5112,Xolarin,467.279,397.187,537.371
TM1_BASELINE,202412,202504,4049,5112,Xolarin,538.745,457.934,619.557
TM1_BASELINE,202412,202505,4049,5112,Xolarin,518.337,440.586,596.087
TM1_BASELINE,202412,202506,4049,5112,Xolarin,420.137,357.117,483.158
TM1_BASELINE,202412,202501,4049,5116,Perjenta,191.218,162.536,219.901
TM1_BASELINE,202412,202502,4049,5116,Perjenta,183.333,155.833,210.833
TM1_BASELINE,202412,202503,4049,5116,Perjenta,195.55,166.217,224.882
TM1_BASELINE,202412,202504,4049,5116,Perjenta,206.256,175.318,237.194
TM1_BASELINE,202412,202505,4049,5116,Perjenta,174.778,148.561,200.995
TM1_BASELINE,202412,202506,4049,5116,Perjenta,234.579,199.392,269.766
TM1_BASELINE,202412,202501,4049,5117,Phesgrox,220.85,187.723,253.978
TM1_BASELINE,202412,202502,4049,5117,Phesgrox,193.846,164.769,222.923
TM1_BASELINE,202412,202503,4049,5117,Phesgrox,277.724,236.065,319.383
TM1_BASELINE,202412,202504,4049,5117,Phesgrox,250.509,212.932,288.085
TM1_BASELINE,202412,202505,4049,5117,Phesgrox,262.004,222.703,301.305
TM1_BASELINE,202412,202506,4049,5117,Phesgrox,259.115,220.247,297.982
TM1_BASELINE,202412,202501,4049,5118,Kadcynex,79.823,67.85,91.797
TM1_BASELINE,202412,202502,4049,5118,Kadcynex,86.873,73.842,99.904
TM1_BASELINE,202412,202503,4049,5118,Kadcynex,74.305,63.159,85.451
TM1_BASELINE,202412,202504,4049,5118,Kadcynex,65.904,56.018,75.79
TM1_BASELINE,202412,202505,4049,5118,Kadcynex,74.854,63.626,86.082
TM1_BASELINE,202412,202506,4049,5118,Kadcynex,70.333,59.783,80.883
TM1_BASELINE,202412,202501,4050,5101,Retivue,175.935,149.545,202.326
TM1_BASELINE,202412,202502,4050,5101,Retivue,186.226,158.292,214.16
TM1_BASELINE,202412,202503,4050,5101,Retivue,181.569,154.334,208.805
TM1_BASELINE,202412,202504,4050,5101,Retivue,170.955,145.312,196.599
TM1_BASELINE,202412,202505,4050,5101,Retivue,152.389,129.531,175.248
TM1_BASELINE,202412,202506,4050,5101,Retivue,170.91,145.274,196.547
TM1_BASELINE,202412,202501,4050,5102,Vabyseal,121.257,103.069,139.446
TM1_BASELINE,202412,202502,4050,5102,Vabyseal,154.541,131.36,177.723
TM1_BASELINE,202412,202503,4050,5102,Vabyseal,138.884,118.051,159.717
TM1_BASELINE,202412,202504,4050,5102,Vabyseal,139.935,118.945,160.926
TM1_BASELINE,202412,202505,4050,5102,Vabyseal,157.502,133.877,181.127
TM1_BASELINE,202412,202506,4050,5102,Vabyseal,150.955,128.312,173.598
TM1_BASELINE,202412,202501,4050,5105,Ocretiva,188.282,160.04,216.524
TM1_BASELINE,202412,202502,4050,5105,Ocretiva,171.244,145.557,196.93
TM1_BASELINE,202412,202503,4050,5105,Ocretiva,195.422,166.109,224.736
TM1_BASELINE,202412,202504,4050,5105,Ocretiva,189.265,160.875,217.654
TM1_BASELINE,202412,202505,4050,5105,Ocretiva,180.691,153.587,207.794
TM1_BASELINE,202412,202506,4050,5105,Ocretiva,195.767,166.402,225.131
TM1_BASELINE,202412,202501,4050,5109,Hemvia,405.575,344.739,466.411
TM1_BASELINE,202412,202502,4050,5109,Hemvia,439.185,373.307,505.063
TM1_BASELINE,202412,202503,4050,5109,Hemvia,382.155,324.832,439.478
