ecosystem_id,ecosystem_name,indication_id,indication_code,indication_name,market_code,year,county_census_population_count,prevalence_volume,incidence_volume,treated_patient_volume,prevalence_rate_per_100k
4034,NJ-ECO-034,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,324396,1689.0,207.3,1180.4,541.69
4034,NJ-ECO-034,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,324396,1630.1,305.8,591.4,547.11
4034,NJ-ECO-034,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,324396,1751.1,405.4,776.3,552.58
4034,NJ-ECO-034,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,324396,134.6,31.6,60.1,42.46
4034,NJ-ECO-034,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,324396,127.9,25.0,86.4,42.89
4034,NJ-ECO-034,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,324396,138.0,36.9,71.0,43.32
4034,NJ-ECO-034,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,324396,148.6,18.1,93.4,43.75
4034,NJ-ECO-034,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,324396,140.8,36.1,68.4,44.19
4035,VA-ECO-035,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,217569,417.7,56.7,286.0,194.3
4035,VA-ECO-035,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,217569,431.4,118.9,218.2,196.24
4035,VA-ECO-035,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,217569,453.8,72.9,237.8,198.2
4035,VA-ECO-035,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,217569,421.1,44.3,267.4,200.19
4035,VA-ECO-035,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,217569,425.7,91.0,294.6,202.19
4035,VA-ECO-035,9002,dme,Diabetic Macular Edema,OPH,2021,217569,703.3,104.6,469.8,334.89
4035,VA-ECO-035,9002,dme,Diabetic Macular Edema,OPH,2022,217569,738.8,135.6,469.8,338.24
4035,VA-ECO-035,9002,dme,Diabetic Macular Edema,OPH,2023,217569,759.6,168.9,523.5,341.62
4035,VA-ECO-035,9002,dme,Diabetic Macular Edema,OPH,2024,217569,789.7,196.9,349.0,345.03
4035,VA-ECO-035,9002,dme,Diabetic Macular Edema,OPH,2025,217569,788.9,98.1,340.7,348.48
4035,VA-ECO-035,9003,rvo,Retinal Vein Occlusion,OPH,2021,217569,229.5,46.5,146.1,95.34
4035,VA-ECO-035,9003,rvo,Retinal Vein Occlusion,OPH,2022,217569,226.0,22.9,109.5,96.3
4035,VA-ECO-035,9003,rvo,Retinal Vein Occlusion,OPH,2023,217569,208.8,34.1,87.2,97.26
4035,VA-ECO-035,9003,rvo,Retinal Vein Occlusion,OPH,2024,217569,221.8,48.3,103.4,98.23
4035,VA-ECO-035,9003,rvo,Retinal Vein Occlusion,OPH,2025,217569,240.2,45.1,117.3,99.21
4035,VA-ECO-035,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,217569,202.4,41.3,118.3,84.93
4035,VA-ECO-035,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,217569,198.2,46.9,99.6,85.78
4035,VA-ECO-035,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,217569,182.2,31.8,67.9,86.64
4035,VA-ECO-035,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,217569,205.3,33.7,126.8,87.51
4035,VA-ECO-035,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,217569,200.6,20.5,78.9,88.38
4035,VA-ECO-035,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,217569,48.1,6.3,20.7,19.87
4035,VA-ECO-035,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,217569,40.7,6.9,21.6,20.07
4035,VA-ECO-035,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,217569,42.7,8.6,21.0,20.27
4035,VA-ECO-035,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,217569,44.0,5.0,16.8,20.47
4035,VA-ECO-035,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,217569,42.6,6.0,27.7,20.67
4035,VA-ECO-035,9006,hem_a,Hemophilia A,HEM,2021,217569,9.9,2.6,6.3,4.35
4035,VA-ECO-035,9006,hem_a,Hemophilia A,HEM,2022,217569,9.4,1.3,6.1,4.39
4035,VA-ECO-035,9006,hem_a,Hemophilia A,HEM,2023,217569,8.5,2.1,5.7,4.43
4035,VA-ECO-035,9006,hem_a,Hemophilia A,HEM,2024,217569,10.2,1.8,4.3,4.48
4035,VA-ECO-035,9006,hem_a,Hemophilia A,HEM,2025,217569,9.1,1.3,4.3,4.52
4035,VA-ECO-035,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,217569,1030.8,211.2,444.2,490.26
4035,VA-ECO-035,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,217569,1082.6,247.7,586.3,495.16
4035,VA-ECO-035,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,217569,1148.2,279.1,722.7,500.11
4035,VA-ECO-035,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,217569,1166.3,124.4,665.8,505.11
4035,VA-ECO-035,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,217569,1108.8,273.0,583.4,510.17
4035,VA-ECO-035,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,217569,74.7,15.7,29.9,36.69
4035,VA-ECO-035,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,217569,80.7,18.8,36.8,37.05
4035,VA-ECO-035,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,217569,76.7,20.0,40.3,37.42
4035,VA-ECO-035,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,217569,77.9,21.4,52.3,37.8
4035,VA-ECO-035,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,217569,85.2,9.8,38.3,38.17
4036,WA-ECO-036,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,1351756,2449.9,405.8,1400.4,185.24
4036,WA-ECO-036,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,1351756,2489.5,509.0,1348.4,187.09
4036,WA-ECO-036,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,1351756,2445.9,461.9,1456.0,188.96
4036,WA-ECO-036,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,1351756,2527.7,510.3,1108.1,190.85
4036,WA-ECO-036,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,1351756,2554.5,614.9,1185.8,192.76
4036,WA-ECO-036,9002,dme,Diabetic Macular Edema,OPH,2021,1351756,4157.4,1073.7,1626.3,297.06
4036,WA-ECO-036,9002,dme,Diabetic Macular Edema,OPH,2022,1351756,4081.3,1027.5,1653.6,300.03
4036,WA-ECO-036,9002,dme,Diabetic Macular Edema,OPH,2023,1351756,4095.4,859.2,2208.9,303.03
4036,WA-ECO-036,9002,dme,Diabetic Macular Edema,OPH,2024,1351756,4447.8,706.6,2090.0,306.06
4036,WA-ECO-036,9002,dme,Diabetic Macular Edema,OPH,2025,1351756,4365.7,535.2,2650.1,309.12
4036,WA-ECO-036,9003,rvo,Retinal Vein Occlusion,OPH,2021,1351756,1257.6,249.4,528.4,101.09
4036,WA-ECO-036,9003,rvo,Retinal Vein Occlusion,OPH,2022,1351756,1294.6,153.6,470.4,102.1
4036,WA-ECO-036,9003,rvo,Retinal Vein Occlusion,OPH,2023,1351756,1319.7,203.1,520.4,103.12
4036,WA-ECO-036,9003,rvo,Retinal Vein Occlusion,OPH,2024,1351756,1378.9,256.5,572.7,104.15
4036,WA-ECO-036,9003,rvo,Retinal Vein Occlusion,OPH,2025,1351756,1599.0,185.5,1049.6,105.19
4036,WA-ECO-036,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,1351756,1092.0,201.0,722.3,75.25
4036,WA-ECO-036,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,1351756,1067.8,113.4,495.9,76.0
4036,WA-ECO-036,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,1351756,999.7,204.5,695.2,76.76
4036,WA-ECO-036,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,1351756,1005.9,216.8,435.9,77.53
4036,WA-ECO-036,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,1351756,1072.8,183.1,569.4,78.3
4036,WA-ECO-036,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,1351756,270.0,42.4,148.3,19.34
4036,WA-ECO-036,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,1351756,257.1,32.8,92.4,19.53
4036,WA-ECO-036,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,1351756,257.8,64.6,128.1,19.73
4036,WA-ECO-036,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,1351756,278.9,53.6,121.6,19.92
4036,WA-ECO-036,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,1351756,274.6,33.5,175.8,20.12
4036,WA-ECO-036,9006,hem_a,Hemophilia A,HEM,2021,1351756,58.3,16.2,35.5,4.82
4036,WA-ECO-036,9006,hem_a,Hemophilia A,HEM,2022,1351756,64.4,8.8,27.0,4.87
4036,WA-ECO-036,9006,hem_a,Hemophilia A,HEM,2023,1351756,70.4,10.2,26.3,4.91
4036,WA-ECO-036,9006,hem_a,Hemophilia A,HEM,2024,1351756,71.6,14.7,27.2,4.96
4036,WA-ECO-036,9006,hem_a,Hemophilia A,HEM,2025,1351756,71.9,14.7,49.7,5.01
4036,WA-ECO-036,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,1351756,6238.1,1364.8,2940.2,448.6
4036,WA-ECO-036,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,1351756,6436.8,1618.9,3793.9,453.09
4036,WA-ECO-036,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,1351756,5945.2,1151.7,2573.6,457.62
4036,WA-ECO-036,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,1351756,5981.1,1304.4,2200.2,462.2
4036,WA-ECO-036,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,1351756,6206.4,720.6,4020.7,466.82
4036,WA-ECO-036,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,1351756,460.1,79.6,193.1,35.01
4036,WA-ECO-036,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,1351756,488.8,93.7,275.2,35.36
4036,WA-ECO-036,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,1351756,501.4,132.6,276.8,35.71
4036,WA-ECO-036,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,1351756,494.9,86.8,265.2,36.07
4036,WA-ECO-036,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,1351756,510.6,68.7,183.5,36.43
4037,AZ-ECO-037,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,815811,1881.6,307.6,967.9,202.9
4037,AZ-ECO-037,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,815811,1608.1,338.3,845.6,204.93
4037,AZ-ECO-037,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,815811,1556.1,201.9,858.9,206.98
4037,AZ-ECO-037,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,815811,1728.0,376.8,745.4,209.05
4037,AZ-ECO-037,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,815811,1918.7,193.5,672.9,211.14
4037,AZ-ECO-037,9002,dme,Diabetic Macular Edema,OPH,2021,815811,2991.8,610.4,1908.1,360.48
4037,AZ-ECO-037,9002,dme,Diabetic Macular Edema,OPH,2022,815811,3111.0,794.7,1642.6,364.08
4037,AZ-ECO-037,9002,dme,Diabetic Macular Edema,OPH,2023,815811,2851.9,746.3,1624.8,367.72
4037,AZ-ECO-037,9002,dme,Diabetic Macular Edema,OPH,2024,815811,2979.1,359.9,2032.9,371.4
4037,AZ-ECO-037,9002,dme,Diabetic Macular Edema,OPH,2025,815811,3013.1,419.5,1154.3,375.11
4037,AZ-ECO-037,9003,rvo,Retinal Vein Occlusion,OPH,2021,815811,1056.3,152.1,466.9,126.91
4037,AZ-ECO-037,9003,rvo,Retinal Vein Occlusion,OPH,2022,815811,1045.2,147.7,546.1,128.18
4037,AZ-ECO-037,9003,rvo,Retinal Vein Occlusion,OPH,2023,815811,1140.7,136.1,584.6,129.46
4037,AZ-ECO-037,9003,rvo,Retinal Vein Occlusion,OPH,2024,815811,1124.0,245.7,443.7,130.75
4037,AZ-ECO-037,9003,rvo,Retinal Vein Occlusion,OPH,2025,815811,954.7,104.5,540.9,132.06
4037,AZ-ECO-037,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,815811,759.9,112.7,323.4,91.19
4037,AZ-ECO-037,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,815811,726.9,97.0,328.7,92.1
4037,AZ-ECO-037,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,815811,765.3,115.1,519.9,93.02
4037,AZ-ECO-037,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,815811,722.8,74.9,349.3,93.95
4037,AZ-ECO-037,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,815811,705.4,118.7,382.4,94.89
4037,AZ-ECO-037,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,815811,196.3,35.5,73.7,23.7
4037,AZ-ECO-037,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,815811,189.1,23.1,115.9,23.94
4037,AZ-ECO-037,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,815811,202.1,55.5,125.5,24.17
4037,AZ-ECO-037,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,815811,205.0,36.1,81.5,24.42
4037,AZ-ECO-037,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,815811,197.7,41.6,110.4,24.66
4037,AZ-ECO-037,9006,hem_a,Hemophilia A,HEM,2021,815811,36.5,5.1,16.5,4.19
4037,AZ-ECO-037,9006,hem_a,Hemophilia A,HEM,2022,815811,30.5,3.6,11.7,4.23
4037,AZ-ECO-037,9006,hem_a,Hemophilia A,HEM,2023,815811,34.7,6.9,23.6,4.27
4037,AZ-ECO-037,9006,hem_a,Hemophilia A,HEM,2024,815811,36.7,6.6,19.9,4.32
4037,AZ-ECO-037,9006,hem_a,Hemophilia A,HEM,2025,815811,35.5,9.5,24.6,4.36
4037,AZ-ECO-037,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,815811,3460.6,552.6,1490.0,453.35
4037,AZ-ECO-037,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,815811,3817.1,614.6,2480.5,457.88
4037,AZ-ECO-037,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,815811,3604.7,572.0,1340.7,462.46
4037,AZ-ECO-037,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,815811,4243.7,467.6,2506.4,467.09
4037,AZ-ECO-037,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,815811,3853.4,805.6,1757.4,471.76
4037,AZ-ECO-037,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,815811,330.8,73.1,175.6,38.64
4037,AZ-ECO-037,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,815811,311.4,46.1,157.0,39.02
4037,AZ-ECO-037,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,815811,336.2,57.0,224.1,39.41
4037,AZ-ECO-037,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,815811,343.4,56.5,133.8,39.81
4037,AZ-ECO-037,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,815811,344.3,53.2,222.3,40.21
4038,MA-ECO-038,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,609872,1250.9,282.1,754.5,203.64
4038,MA-ECO-038,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,609872,1259.1,350.1,518.7,205.68
4038,MA-ECO-038,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,609872,1140.8,301.3,623.9,207.74
4038,MA-ECO-038,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,609872,1310.1,348.4,871.0,209.82
4038,MA-ECO-038,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,609872,1185.4,182.3,663.2,211.91
4038,MA-ECO-038,9002,dme,Diabetic Macular Edema,OPH,2021,609872,1701.9,203.9,844.3,300.54
4038,MA-ECO-038,9002,dme,Diabetic Macular Edema,OPH,2022,609872,1730.4,178.2,831.3,303.55
4038,MA-ECO-038,9002,dme,Diabetic Macular Edema,OPH,2023,609872,2027.5,308.0,1015.6,306.58
4038,MA-ECO-038,9002,dme,Diabetic Macular Edema,OPH,2024,609872,1814.9,217.8,792.4,309.65
4038,MA-ECO-038,9002,dme,Diabetic Macular Edema,OPH,2025,609872,1883.7,442.8,958.9,312.74
4038,MA-ECO-038,9003,rvo,Retinal Vein Occlusion,OPH,2021,609872,594.1,165.8,367.0,100.68
4038,MA-ECO-038,9003,rvo,Retinal Vein Occlusion,OPH,2022,609872,596.5,160.5,228.8,101.69
4038,MA-ECO-038,9003,rvo,Retinal Vein Occlusion,OPH,2023,609872,669.1,71.2,319.2,102.7
4038,MA-ECO-038,9003,rvo,Retinal Vein Occlusion,OPH,2024,609872,589.9,113.6,327.5,103.73
4038,MA-ECO-038,9003,rvo,Retinal Vein Occlusion,OPH,2025,609872,628.0,115.0,226.3,104.77
4038,MA-ECO-038,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,609872,420.3,96.8,158.3,72.68
4038,MA-ECO-038,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,609872,439.6,79.1,155.2,73.41
4038,MA-ECO-038,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,609872,475.6,101.8,260.1,74.14
4038,MA-ECO-038,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,609872,421.7,91.1,271.8,74.88
4038,MA-ECO-038,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,609872,449.1,80.7,274.6,75.63
4038,MA-ECO-038,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,609872,139.4,18.6,74.0,22.17
4038,MA-ECO-038,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,609872,136.5,25.3,63.5,22.39
4038,MA-ECO-038,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,609872,142.7,28.5,76.5,22.61
4038,MA-ECO-038,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,609872,140.2,29.8,71.9,22.84
4038,MA-ECO-038,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,609872,136.6,18.0,70.0,23.07
4038,MA-ECO-038,9006,hem_a,Hemophilia A,HEM,2021,609872,29.2,5.9,14.1,4.89
4038,MA-ECO-038,9006,hem_a,Hemophilia A,HEM,2022,609872,30.6,3.2,13.7,4.94
4038,MA-ECO-038,9006,hem_a,Hemophilia A,HEM,2023,609872,30.4,4.4,12.5,4.99
4038,MA-ECO-038,9006,hem_a,Hemophilia A,HEM,2024,609872,31.0,4.5,12.7,5.04
4038,MA-ECO-038,9006,hem_a,Hemophilia A,HEM,2025,609872,32.0,6.3,22.1,5.09
4038,MA-ECO-038,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,609872,2841.4,695.7,1607.2,484.9
4038,MA-ECO-038,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,609872,2921.2,490.2,1218.7,489.75
4038,MA-ECO-038,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,609872,3042.8,307.0,1410.0,494.64
4038,MA-ECO-038,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,609872,3251.0,544.0,1526.6,499.59
4038,MA-ECO-038,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,609872,2847.3,754.7,1388.9,504.59
4038,MA-ECO-038,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,609872,243.6,67.7,148.7,40.46
4038,MA-ECO-038,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,609872,241.1,52.1,101.1,40.87
4038,MA-ECO-038,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,609872,250.0,49.3,94.1,41.27
4038,MA-ECO-038,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,609872,252.3,69.5,123.8,41.69
4038,MA-ECO-038,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,609872,263.1,68.4,140.2,42.1
4039,TN-ECO-039,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,720999,1692.5,442.0,1007.5,222.3
4039,TN-ECO-039,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,720999,1608.9,250.3,1093.2,224.52
4039,TN-ECO-039,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,720999,1643.7,238.7,1109.6,226.76
4039,TN-ECO-039,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,720999,1608.3,384.7,704.7,229.03
4039,TN-ECO-039,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,720999,1677.5,463.5,1022.2,231.32
4039,TN-ECO-039,9002,dme,Diabetic Macular Edema,OPH,2021,720999,2512.4,377.7,1553.8,338.74
4039,TN-ECO-039,9002,dme,Diabetic Macular Edema,OPH,2022,720999,2460.2,496.3,956.8,342.13
4039,TN-ECO-039,9002,dme,Diabetic Macular Edema,OPH,2023,720999,2384.3,566.3,1563.4,345.55
4039,TN-ECO-039,9002,dme,Diabetic Macular Edema,OPH,2024,720999,2514.6,678.9,1468.4,349.01
4039,TN-ECO-039,9002,dme,Diabetic Macular Edema,OPH,2025,720999,2706.4,622.9,1016.6,352.5
4039,TN-ECO-039,9003,rvo,Retinal Vein Occlusion,OPH,2021,720999,841.1,211.7,419.9,124.83
4039,TN-ECO-039,9003,rvo,Retinal Vein Occlusion,OPH,2022,720999,892.2,156.0,357.1,126.08
4039,TN-ECO-039,9003,rvo,Retinal Vein Occlusion,OPH,2023,720999,883.2,118.8,551.9,127.34
4039,TN-ECO-039,9003,rvo,Retinal Vein Occlusion,OPH,2024,720999,932.5,207.5,508.7,128.62
4039,TN-ECO-039,9003,rvo,Retinal Vein Occlusion,OPH,2025,720999,924.7,181.9,402.1,129.9
4039,TN-ECO-039,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,720999,758.0,201.7,305.6,101.06
4039,TN-ECO-039,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,720999,778.9,89.7,493.7,102.07
4039,TN-ECO-039,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,720999,798.2,177.4,362.4,103.09
4039,TN-ECO-039,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,720999,696.7,156.3,335.1,104.12
4039,TN-ECO-039,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,720999,796.6,220.6,459.1,105.16
4039,TN-ECO-039,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,720999,159.0,32.4,75.5,22.1
4039,TN-ECO-039,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,720999,151.8,31.3,67.6,22.33
4039,TN-ECO-039,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,720999,137.7,15.4,91.3,22.55
4039,TN-ECO-039,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,720999,169.3,39.3,107.5,22.77
4039,TN-ECO-039,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,720999,179.0,47.9,114.0,23.0
4039,TN-ECO-039,9006,hem_a,Hemophilia A,HEM,2021,720999,27.3,7.1,15.9,4.21
4039,TN-ECO-039,9006,hem_a,Hemophilia A,HEM,2022,720999,30.9,6.1,18.9,4.25
4039,TN-ECO-039,9006,hem_a,Hemophilia A,HEM,2023,720999,33.5,5.8,17.3,4.3
4039,TN-ECO-039,9006,hem_a,Hemophilia A,HEM,2024,720999,31.4,4.2,12.8,4.34
4039,TN-ECO-039,9006,hem_a,Hemophilia A,HEM,2025,720999,33.2,6.8,12.8,4.38
4039,TN-ECO-039,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,720999,4088.9,871.9,2668.2,534.01
4039,TN-ECO-039,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,720999,3466.0,368.9,1325.3,539.35
4039,TN-ECO-039,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,720999,3900.8,999.0,2223.7,544.74
4039,TN-ECO-039,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,720999,4057.1,842.9,1732.4,550.19
4039,TN-ECO-039,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,720999,4024.8,736.9,1940.2,555.69
4039,TN-ECO-039,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,720999,296.5,32.7,128.6,40.61
4039,TN-ECO-039,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,720999,288.8,44.1,170.0,41.02
4039,TN-ECO-039,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,720999,295.9,81.0,152.1,41.43
4039,TN-ECO-039,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,720999,309.8,77.5,211.8,41.84
4039,TN-ECO-039,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,720999,315.0,71.0,125.2,42.26
4040,IN-ECO-040,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,368464,677.0,141.9,436.4,187.92
4040,IN-ECO-040,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,368464,665.7,185.0,276.7,189.8
4040,IN-ECO-040,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,368464,802.1,166.3,429.3,191.69
4040,IN-ECO-040,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,368464,686.2,164.6,391.8,193.61
4040,IN-ECO-040,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,368464,665.9,175.1,282.2,195.55
4040,IN-ECO-040,9002,dme,Diabetic Macular Edema,OPH,2021,368464,1189.8,216.2,769.8,331.26
4040,IN-ECO-040,9002,dme,Diabetic Macular Edema,OPH,2022,368464,1208.3,241.8,638.9,334.57
4040,IN-ECO-040,9002,dme,Diabetic Macular Edema,OPH,2023,368464,1244.2,175.5,866.8,337.92
4040,IN-ECO-040,9002,dme,Diabetic Macular Edema,OPH,2024,368464,1204.9,291.3,499.0,341.3
4040,IN-ECO-040,9002,dme,Diabetic Macular Edema,OPH,2025,368464,1320.1,281.2,822.3,344.71
4040,IN-ECO-040,9003,rvo,Retinal Vein Occlusion,OPH,2021,368464,461.4,68.2,245.3,120.37
4040,IN-ECO-040,9003,rvo,Retinal Vein Occlusion,OPH,2022,368464,443.5,65.4,280.3,121.58
4040,IN-ECO-040,9003,rvo,Retinal Vein Occlusion,OPH,2023,368464,444.1,88.1,247.3,122.79
4040,IN-ECO-040,9003,rvo,Retinal Vein Occlusion,OPH,2024,368464,448.1,86.9,177.6,124.02
4040,IN-ECO-040,9003,rvo,Retinal Vein Occlusion,OPH,2025,368464,481.3,62.6,177.2,125.26
4040,IN-ECO-040,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,368464,339.3,73.6,136.9,85.58
