date_year_month,ecosystem_id,product_brand_id,product_brand_name,pct_lives_covered,pct_preferred,pct_prior_auth_required,pct_step_edit_required,commercial_lives_share,indication_adjusted_lives
202409,4058,5108,Gilenova,0.6445,0.4489,0.5665,0.2168,0.6317,4657.0
202410,4058,5108,Gilenova,0.6303,0.41,0.2409,0.285,0.6317,7731.0
202411,4058,5108,Gilenova,0.6303,0.5297,0.3206,0.4656,0.6317,10980.0
202412,4058,5108,Gilenova,0.6303,0.4198,0.5817,0.2008,0.6317,10371.0
202501,4058,5108,Gilenova,0.6752,0.512,0.4668,0.4142,0.6317,8880.0
202502,4058,5108,Gilenova,0.6752,0.4976,0.43,0.1685,0.6317,
202503,4058,5108,Gilenova,0.6752,0.5496,0.7526,0.0277,0.6317,6545.0
202504,4058,5108,Gilenova,0.6421,0.4894,0.34,0.2382,0.6317,11016.0
202505,4058,5108,Gilenova,0.6421,0.3994,,0.3062,0.6317,6533.0
202506,4058,5108,Gilenova,0.6421,0.4694,0.3263,0.2072,0.6317,4945.0
202101,4059,5108,Gilenova,0.7462,0.6013,0.2301,0.1662,0.5842,10348.0
202102,4059,5108,Gilenova,0.7462,0.5378,0.5246,0.3717,0.5842,14839.0
202103,4059,5108,Gilenova,0.7462,0.5233,0.3066,0.0,0.5842,15747.0
202104,4059,5108,Gilenova,0.7685,0.6501,0.6233,0.1845,0.5842,22136.0
202105,4059,5108,Gilenova,0.7685,0.7046,0.3817,0.296,0.5842,18201.0
202106,4059,5108,Gilenova,0.7685,0.6815,0.4751,0.336,0.5842,21827.0
202107,4059,5108,Gilenova,0.784,0.6722,0.4937,0.2948,0.5842,
202108,4059,5108,Gilenova,0.784,0.728,0.3495,0.1854,0.5842,24948.0
202109,4059,5108,Gilenova,0.784,0.6198,0.6053,0.0688,0.5842,23706.0
202110,4059,5108,Gilenova,0.7922,0.6869,0.317,0.1037,0.5842,23621.0
202111,4059,5108,Gilenova,0.7922,0.7291,0.4525,0.2632,0.5842,15907.0
202112,4059,5108,Gilenova,0.7922,0.5446,0.1643,0.1248,0.5842,18607.0
202201,4059,5108,Gilenova,0.7947,0.7213,0.3636,0.1928,0.5842,28557.0
202202,4059,5108,Gilenova,0.7947,0.6738,0.6182,0.4184,0.5842,20227.0
202203,4059,5108,Gilenova,0.7947,0.7246,,0.3017,0.5842,20259.0
202204,4059,5108,Gilenova,0.8014,0.6663,0.3599,0.4632,0.5842,33026.0
202205,4059,5108,Gilenova,0.8014,0.6703,0.2634,,0.5842,15276.0
202206,4059,5108,Gilenova,0.8014,0.7008,0.2918,0.0769,0.5842,24129.0
202207,4059,5108,Gilenova,0.8403,0.6416,0.4348,,0.5842,25617.0
202208,4059,5108,Gilenova,0.8403,0.6852,0.3069,0.0351,0.5842,32473.0
202209,4059,5108,Gilenova,0.8403,0.618,0.4947,0.1573,0.5842,23949.0
202210,4059,5108,Gilenova,0.849,0.655,0.3724,0.3687,0.5842,34147.0
202211,4059,5108,Gilenova,0.849,0.753,0.2364,0.435,0.5842,25652.0
202212,4059,5108,Gilenova,0.849,0.7491,0.3782,0.139,0.5842,16420.0
202301,4059,5108,Gilenova,0.8359,0.6172,0.4091,0.1142,0.5842,18899.0
202302,4059,5108,Gilenova,0.8359,0.7275,0.4074,0.3628,0.5842,14001.0
202303,4059,5108,Gilenova,0.8359,0.7102,0.5599,,0.5842,18208.0
202304,4059,5108,Gilenova,0.8206,0.5971,0.4058,0.2834,0.5842,15468.0
202305,4059,5108,Gilenova,0.8206,0.6773,0.341,,0.5842,32551.0
202306,4059,5108,Gilenova,0.8206,0.7273,0.6174,0.1162,0.5842,11416.0
202307,4059,5108,Gilenova,0.8055,0.7137,0.2803,0.1858,0.5842,15527.0
202308,4059,5108,Gilenova,0.8055,0.6431,0.1205,0.3491,0.5842,32297.0
202309,4059,5108,Gilenova,0.8055,0.5816,0.4397,0.217,0.5842,30207.0
202310,4059,5108,Gilenova,0.8444,0.7385,0.6146,0.1271,0.5842,33006.0
202311,4059,5108,Gilenova,0.8444,0.743,0.3952,0.1307,0.5842,15059.0
202312,4059,5108,Gilenova,0.8444,0.7136,0.609,0.3315,0.5842,34509.0
202401,4059,5108,Gilenova,0.8551,0.6616,0.4695,0.2525,0.5842,19620.0
202402,4059,5108,Gilenova,0.8551,0.6225,0.7693,0.4204,0.5842,31168.0
202403,4059,5108,Gilenova,0.8551,0.8035,0.3042,0.2265,0.5842,17074.0
202404,4059,5108,Gilenova,0.8416,0.7598,0.3567,0.2908,0.5842,21223.0
202405,4059,5108,Gilenova,0.8416,0.7726,0.4603,0.3272,0.5842,34221.0
202406,4059,5108,Gilenova,0.8416,0.7372,0.4554,0.3169,0.5842,16054.0
202407,4059,5108,Gilenova,0.8614,0.6181,0.5408,0.213,0.5842,14862.0
202408,4059,5108,Gilenova,0.8614,0.6881,0.454,0.3995,0.5842,24270.0
202409,4059,5108,Gilenova,0.8614,0.7981,0.5402,0.229,0.5842,
202410,4059,5108,Gilenova,0.8948,0.6952,0.4609,0.4693,0.5842,24194.0
202411,4059,5108,Gilenova,0.8948,0.6715,0.4284,0.218,0.5842,21794.0
202412,4059,5108,Gilenova,0.8948,0.73,0.5429,0.1621,0.5842,21637.0
202501,4059,5108,Gilenova,0.8867,0.7449,0.764,0.1588,0.5842,12659.0
202502,4059,5108,Gilenova,0.8867,0.7246,0.4911,,0.5842,29055.0
202503,4059,5108,Gilenova,0.8867,0.789,0.4017,,0.5842,17216.0
202504,4059,5108,Gilenova,0.8972,0.7835,0.291,0.3373,0.5842,27350.0
202505,4059,5108,Gilenova,0.8972,0.6719,0.4448,0.4641,0.5842,25400.0
202506,4059,5108,Gilenova,0.8972,0.723,0.3702,0.0929,0.5842,20860.0
202101,4060,5108,Gilenova,0.7282,0.6346,0.506,0.2297,0.6521,25100.0
202102,4060,5108,Gilenova,0.7282,0.578,0.5849,0.3229,0.6521,15531.0
202103,4060,5108,Gilenova,0.7282,0.6439,0.0635,0.3147,0.6521,27626.0
202104,4060,5108,Gilenova,0.7446,0.4978,0.4346,0.2831,0.6521,20943.0
202105,4060,5108,Gilenova,0.7446,0.6043,0.5323,0.2222,0.6521,15738.0
202106,4060,5108,Gilenova,0.7446,0.6298,0.2363,0.1975,0.6521,19076.0
202107,4060,5108,Gilenova,0.7752,0.6832,0.4212,0.2389,0.6521,21587.0
202108,4060,5108,Gilenova,0.7752,0.5768,0.3951,0.1792,0.6521,14805.0
202109,4060,5108,Gilenova,0.7752,0.6786,0.3543,0.0343,0.6521,
202110,4060,5108,Gilenova,0.8274,0.5902,0.4706,0.1365,0.6521,26574.0
202111,4060,5108,Gilenova,0.8274,0.6881,0.5127,0.2678,0.6521,14424.0
202112,4060,5108,Gilenova,0.8274,0.6874,0.6169,0.4295,0.6521,19862.0
202201,4060,5108,Gilenova,0.8059,0.7428,,0.125,0.6521,14882.0
202202,4060,5108,Gilenova,0.8059,0.7217,0.429,0.3367,0.6521,23544.0
202203,4060,5108,Gilenova,0.8059,0.6132,0.5761,0.1711,0.6521,25139.0
202204,4060,5108,Gilenova,0.8162,0.6844,0.359,0.2955,0.6521,30521.0
202205,4060,5108,Gilenova,0.8162,0.6279,0.4858,0.1427,0.6521,26816.0
202206,4060,5108,Gilenova,0.8162,0.7366,0.5676,0.2795,0.6521,16252.0
202207,4060,5108,Gilenova,0.8373,0.6297,0.449,0.2537,0.6521,26785.0
202208,4060,5108,Gilenova,0.8373,0.7816,0.5997,0.1558,0.6521,26759.0
202209,4060,5108,Gilenova,0.8373,0.6256,,0.2445,0.6521,16772.0
202210,4060,5108,Gilenova,0.8304,0.714,0.5506,0.2339,0.6521,27569.0
202211,4060,5108,Gilenova,0.8304,0.6423,0.5354,0.1116,0.6521,32279.0
202212,4060,5108,Gilenova,0.8304,0.6838,0.372,0.3757,0.6521,16588.0
202301,4060,5108,Gilenova,0.834,0.7007,0.6241,0.2778,0.6521,13975.0
202302,4060,5108,Gilenova,0.834,0.6352,0.6027,0.0,0.6521,24561.0
202303,4060,5108,Gilenova,0.834,0.7587,0.5119,0.4041,0.6521,30946.0
202304,4060,5108,Gilenova,0.8328,0.6455,0.5331,0.1796,0.6521,14138.0
202305,4060,5108,Gilenova,0.8328,0.698,0.3289,0.2629,0.6521,29124.0
202306,4060,5108,Gilenova,0.8328,0.6677,0.3181,0.3113,0.6521,27932.0
202307,4060,5108,Gilenova,0.8569,0.7647,0.4346,0.2494,0.6521,13043.0
202308,4060,5108,Gilenova,0.8569,0.7364,0.4381,0.2336,0.6521,16727.0
202309,4060,5108,Gilenova,0.8569,0.6285,0.6369,0.34,0.6521,20351.0
202310,4060,5108,Gilenova,0.8324,0.7027,0.2781,0.2507,0.6521,14122.0
202311,4060,5108,Gilenova,0.8324,0.6109,0.3729,0.3507,0.6521,25930.0
202312,4060,5108,Gilenova,0.8324,0.6435,0.5971,0.2674,0.6521,19995.0
202401,4060,5108,Gilenova,0.8137,0.6176,0.3018,0.3846,0.6521,28120.0
202402,4060,5108,Gilenova,0.8137,0.7491,0.3084,0.134,0.6521,22761.0
202403,4060,5108,Gilenova,0.8137,0.6276,0.5232,0.2274,0.6521,19870.0
202404,4060,5108,Gilenova,0.8442,0.7552,0.3652,0.11,0.6521,15085.0
202405,4060,5108,Gilenova,0.8442,0.7591,0.6281,,0.6521,16921.0
202406,4060,5108,Gilenova,0.8442,0.7135,0.6413,0.5108,0.6521,21248.0
202407,4060,5108,Gilenova,0.865,0.6445,0.2301,0.1325,0.6521,18473.0
202408,4060,5108,Gilenova,0.865,0.6751,0.237,0.1454,0.6521,33977.0
202409,4060,5108,Gilenova,0.865,0.6528,0.2726,0.3941,0.6521,18094.0
202410,4060,5108,Gilenova,0.8958,0.6854,0.4305,0.2628,0.6521,20209.0
202411,4060,5108,Gilenova,0.8958,0.6959,0.3192,0.224,0.6521,24802.0
202412,4060,5108,Gilenova,0.8958,0.8155,0.3078,0.3144,0.6521,21868.0
202501,4060,5108,Gilenova,0.9028,0.8273,0.5566,0.2861,0.6521,23814.0
202502,4060,5108,Gilenova,0.9028,0.7018,0.3068,0.094,0.6521,26519.0
202503,4060,5108,Gilenova,0.9028,0.7378,0.2867,0.0,0.6521,19543.0
202504,4060,5108,Gilenova,0.9342,0.7127,0.3968,0.1822,0.6521,25875.0
202505,4060,5108,Gilenova,0.9342,0.7774,0.4848,0.4148,0.6521,20548.0
202506,4060,5108,Gilenova,0.9342,0.7783,0.6494,0.2369,0.6521,28651.0
202101,4061,5108,Gilenova,0.7854,0.7199,0.4644,0.0878,0.5468,21973.0
202102,4061,5108,Gilenova,0.7854,0.6036,,0.3629,0.5468,12795.0
202103,4061,5108,Gilenova,0.7854,0.639,0.2921,0.245,0.5468,13555.0
202104,4061,5108,Gilenova,0.7843,0.6207,0.2948,0.3749,0.5468,8785.0
202105,4061,5108,Gilenova,0.7843,0.582,,0.2703,0.5468,
202106,4061,5108,Gilenova,0.7843,0.7052,0.4307,0.4208,0.5468,12746.0
202107,4061,5108,Gilenova,0.7713,0.7123,0.5836,0.3571,0.5468,23831.0
202108,4061,5108,Gilenova,0.7713,0.7136,0.2428,0.3701,0.5468,10422.0
202109,4061,5108,Gilenova,0.7713,0.5874,0.4259,0.2892,0.5468,
202110,4061,5108,Gilenova,0.7683,0.5976,0.7047,0.1597,0.5468,19151.0
202111,4061,5108,Gilenova,0.7683,0.6251,0.1896,0.1728,0.5468,9684.0
202112,4061,5108,Gilenova,0.7683,0.6875,0.3928,0.2663,0.5468,21528.0
202201,4061,5108,Gilenova,0.786,0.6865,0.4982,0.047,0.5468,14153.0
202202,4061,5108,Gilenova,0.786,0.7349,0.53,0.2785,0.5468,12097.0
202203,4061,5108,Gilenova,0.786,0.5419,0.4836,0.2169,0.5468,15805.0
202204,4061,5108,Gilenova,0.7595,0.5831,0.4487,0.3003,0.5468,11408.0
202205,4061,5108,Gilenova,0.7595,0.576,0.5137,0.3474,0.5468,9481.0
202206,4061,5108,Gilenova,0.7595,0.5837,0.7023,0.3892,0.5468,11659.0
202207,4061,5108,Gilenova,0.7343,0.5211,,,0.5468,14677.0
202208,4061,5108,Gilenova,0.7343,0.6133,0.3963,0.0404,0.5468,15805.0
202209,4061,5108,Gilenova,0.7343,0.6476,0.4196,0.2841,0.5468,9471.0
202210,4061,5108,Gilenova,0.7476,0.5386,0.3869,0.4789,0.5468,8772.0
202211,4061,5108,Gilenova,0.7476,0.5068,0.5592,,0.5468,17906.0
202212,4061,5108,Gilenova,0.7476,0.5046,0.4111,0.2835,0.5468,11716.0
202301,4061,5108,Gilenova,0.7243,0.6142,0.7873,0.4026,0.5468,16094.0
202302,4061,5108,Gilenova,0.7243,0.594,0.5409,0.2249,0.5468,19034.0
202303,4061,5108,Gilenova,0.7243,0.5894,0.6116,0.0468,0.5468,7707.0
202304,4061,5108,Gilenova,0.7469,0.613,0.2735,0.2294,0.5468,17068.0
202305,4061,5108,Gilenova,0.7469,0.6593,0.3088,0.2015,0.5468,19811.0
202306,4061,5108,Gilenova,0.7469,0.5541,0.4336,0.1476,0.5468,9245.0
202307,4061,5108,Gilenova,0.7607,0.6213,0.4055,0.254,0.5468,10816.0
202308,4061,5108,Gilenova,0.7607,0.6088,0.5511,0.2151,0.5468,
202309,4061,5108,Gilenova,0.7607,0.6756,0.3642,0.4826,0.5468,20947.0
202310,4061,5108,Gilenova,0.7583,0.5579,0.2873,0.308,0.5468,22438.0
202311,4061,5108,Gilenova,0.7583,0.5909,0.4245,0.2322,0.5468,22059.0
202312,4061,5108,Gilenova,0.7583,0.6232,0.4708,0.1287,0.5468,18300.0
202401,4061,5108,Gilenova,0.7631,0.6827,0.6721,0.3771,0.5468,12770.0
202402,4061,5108,Gilenova,0.7631,0.5265,0.501,0.0377,0.5468,21142.0
202403,4061,5108,Gilenova,0.7631,0.5589,0.751,0.0308,0.5468,13469.0
202404,4061,5108,Gilenova,0.7638,0.5839,0.4323,0.3763,0.5468,8226.0
202405,4061,5108,Gilenova,0.7638,0.6192,0.458,0.2822,0.5468,17668.0
202406,4061,5108,Gilenova,0.7638,0.6458,0.356,0.289,0.5468,23361.0
202407,4061,5108,Gilenova,0.7678,0.5565,0.5894,0.4787,0.5468,20341.0
202408,4061,5108,Gilenova,0.7678,0.5747,0.3394,0.2804,0.5468,
202409,4061,5108,Gilenova,0.7678,0.5495,0.5946,0.1895,0.5468,
202410,4061,5108,Gilenova,0.8092,0.7569,0.3221,0.2881,0.5468,8822.0
202411,4061,5108,Gilenova,0.8092,0.7332,0.4935,0.2812,0.5468,20869.0
202412,4061,5108,Gilenova,0.8092,0.6574,0.6913,0.3327,0.5468,16851.0
202501,4061,5108,Gilenova,0.786,0.5663,0.5156,0.4027,0.5468,8286.0
202502,4061,5108,Gilenova,0.786,0.5568,0.0699,0.1434,0.5468,10264.0
202503,4061,5108,Gilenova,0.786,0.5953,0.6057,0.4558,0.5468,24015.0
202504,4061,5108,Gilenova,0.7969,0.7097,0.4159,0.3785,0.5468,
202505,4061,5108,Gilenova,0.7969,0.6925,0.3592,0.3879,0.5468,20461.0
202506,4061,5108,Gilenova,0.7969,0.6149,0.428,,0.5468,11355.0
202101,4062,5108,Gilenova,0.6637,0.4379,0.5652,0.1867,0.4842,12111.0
202102,4062,5108,Gilenova,0.6637,0.4836,0.418,0.1953,0.4842,6138.0
202103,4062,5108,Gilenova,0.6637,0.4239,0.5125,0.1932,0.4842,7966.0
202104,4062,5108,Gilenova,0.649,0.4932,0.5312,0.1537,0.4842,4534.0
202105,4062,5108,Gilenova,0.649,0.4905,0.4642,0.2087,0.4842,6982.0
202106,4062,5108,Gilenova,0.649,0.5555,0.72,0.3499,0.4842,5645.0
202107,4062,5108,Gilenova,0.6581,0.5073,0.7238,0.2461,0.4842,4505.0
202108,4062,5108,Gilenova,0.6581,0.4366,0.4586,0.0107,0.4842,6583.0
202109,4062,5108,Gilenova,0.6581,0.445,0.4301,0.3066,0.4842,9160.0
202110,4062,5108,Gilenova,0.6537,0.4619,0.4197,0.1392,0.4842,9488.0
202111,4062,5108,Gilenova,0.6537,0.4523,0.2782,0.2258,0.4842,11161.0
202112,4062,5108,Gilenova,0.6537,0.5718,0.3776,0.4153,0.4842,
202201,4062,5108,Gilenova,0.655,0.4819,0.2626,0.3188,0.4842,9610.0
202202,4062,5108,Gilenova,0.655,0.5742,0.6394,0.0,0.4842,10983.0
202203,4062,5108,Gilenova,0.655,0.5896,0.6083,0.4506,0.4842,12391.0
202204,4062,5108,Gilenova,0.664,0.5482,,0.3879,0.4842,9726.0
202205,4062,5108,Gilenova,0.664,0.6074,0.6463,0.3343,0.4842,11097.0
202206,4062,5108,Gilenova,0.664,0.607,0.6433,0.2638,0.4842,8828.0
202207,4062,5108,Gilenova,0.7049,0.5705,,0.2484,0.4842,12741.0
202208,4062,5108,Gilenova,0.7049,0.4594,0.5172,0.1125,0.4842,9610.0
202209,4062,5108,Gilenova,0.7049,0.5515,,0.3281,0.4842,12212.0
202210,4062,5108,Gilenova,0.7438,0.5816,0.6758,0.2447,0.4842,10867.0
202211,4062,5108,Gilenova,0.7438,0.6159,0.3246,0.1693,0.4842,14304.0
202212,4062,5108,Gilenova,0.7438,0.6699,0.7363,0.0895,0.4842,12713.0
202301,4062,5108,Gilenova,0.7413,0.6224,0.5296,0.2314,0.4842,9858.0
202302,4062,5108,Gilenova,0.7413,0.5731,0.5071,0.2369,0.4842,13487.0
202303,4062,5108,Gilenova,0.7413,0.5344,0.6048,0.2944,0.4842,6202.0
202304,4062,5108,Gilenova,0.7665,0.6857,0.3622,0.2039,0.4842,7550.0
202305,4062,5108,Gilenova,0.7665,0.6986,0.4556,0.2944,0.4842,12279.0
202306,4062,5108,Gilenova,0.7665,0.7115,0.3124,0.2441,0.4842,13140.0
202307,4062,5108,Gilenova,0.788,0.5513,,0.1666,0.4842,14220.0
202308,4062,5108,Gilenova,0.788,0.6421,0.6757,0.1336,0.4842,
202309,4062,5108,Gilenova,0.788,0.6089,0.5481,0.5528,0.4842,8594.0
202310,4062,5108,Gilenova,0.7898,0.6233,0.7341,0.2801,0.4842,8491.0
202311,4062,5108,Gilenova,0.7898,0.7007,0.3842,0.2155,0.4842,9756.0
202312,4062,5108,Gilenova,0.7898,0.5867,0.2386,0.2074,0.4842,
202401,4062,5108,Gilenova,0.8109,0.6874,0.4487,,0.4842,13913.0
202402,4062,5108,Gilenova,0.8109,0.6921,0.4488,0.2845,0.4842,8296.0
202403,4062,5108,Gilenova,0.8109,0.6764,0.4533,,0.4842,11647.0
202404,4062,5108,Gilenova,0.823,0.6249,0.4746,0.1614,0.4842,13659.0
202405,4062,5108,Gilenova,0.823,0.5892,0.4293,0.2098,0.4842,9120.0
202406,4062,5108,Gilenova,0.823,0.6222,0.4056,0.2852,0.4842,
202407,4062,5108,Gilenova,0.7752,0.5538,0.3914,0.4508,0.4842,10682.0
202408,4062,5108,Gilenova,0.7752,0.6338,,0.1463,0.4842,12878.0
202409,4062,5108,Gilenova,0.7752,0.6921,0.7706,0.2722,0.4842,5866.0
202410,4062,5108,Gilenova,0.7583,0.5684,0.6625,0.3111,0.4842,11966.0
202411,4062,5108,Gilenova,0.7583,0.606,0.5643,0.221,0.4842,9316.0
202412,4062,5108,Gilenova,0.7583,0.5296,0.6732,0.2588,0.4842,13701.0
202501,4062,5108,Gilenova,0.7365,0.5094,0.4324,0.0888,0.4842,10058.0
202502,4062,5108,Gilenova,0.7365,0.6175,0.4393,0.1868,0.4842,6984.0
202503,4062,5108,Gilenova,0.7365,0.5797,0.4074,0.3369,0.4842,9625.0
202504,4062,5108,Gilenova,0.7115,0.5231,0.4308,0.2915,0.4842,5179.0
202505,4062,5108,Gilenova,0.7115,0.6151,0.1613,0.4119,0.4842,5662.0
202506,4062,5108,Gilenova,0.7115,0.4692,0.6494,0.1396,0.4842,12029.0
202101,4063,5108,Gilenova,0.6392,0.4572,0.4994,,0.4729,13471.0
202102,4063,5108,Gilenova,0.6392,0.5565,,0.0802,0.4729,12484.0
202103,4063,5108,Gilenova,0.6392,0.4055,0.4958,0.1207,0.4729,13762.0
202104,4063,5108,Gilenova,0.6622,0.4818,0.4568,0.2636,0.4729,13157.0
202105,4063,5108,Gilenova,0.6622,0.4955,0.1568,0.1425,0.4729,10029.0
202106,4063,5108,Gilenova,0.6622,0.4199,0.3616,0.2995,0.4729,10482.0
202107,4063,5108,Gilenova,0.6418,0.5378,0.6108,0.2562,0.4729,9243.0
202108,4063,5108,Gilenova,0.6418,0.4883,,0.2393,0.4729,10276.0
202109,4063,5108,Gilenova,0.6418,0.4127,0.1906,0.1138,0.4729,11894.0
202110,4063,5108,Gilenova,0.6622,0.4188,0.3905,0.2832,0.4729,10725.0
202111,4063,5108,Gilenova,0.6622,0.5829,0.5158,0.393,0.4729,6033.0
202112,4063,5108,Gilenova,0.6622,0.4526,,,0.4729,7434.0
202201,4063,5108,Gilenova,0.6766,0.4602,0.5762,0.3218,0.4729,12889.0
202202,4063,5108,Gilenova,0.6766,0.584,0.4592,0.3998,0.4729,14312.0
202203,4063,5108,Gilenova,0.6766,0.4898,0.2324,0.2097,0.4729,6712.0
202204,4063,5108,Gilenova,0.7123,0.4955,0.337,0.3117,0.4729,11941.0
202205,4063,5108,Gilenova,0.7123,0.6346,0.3049,0.3312,0.4729,12204.0
202206,4063,5108,Gilenova,0.7123,0.5387,0.4465,,0.4729,14268.0
202207,4063,5108,Gilenova,0.7314,0.5345,,0.2915,0.4729,11387.0
202208,4063,5108,Gilenova,0.7314,0.4988,0.3593,0.2802,0.4729,13734.0
202209,4063,5108,Gilenova,0.7314,0.6746,0.2467,0.3016,0.4729,14563.0
202210,4063,5108,Gilenova,0.7141,0.5548,,0.3477,0.4729,14446.0
202211,4063,5108,Gilenova,0.7141,0.5203,0.3166,0.367,0.4729,8406.0
202212,4063,5108,Gilenova,0.7141,0.494,0.2609,0.267,0.4729,12098.0
202301,4063,5108,Gilenova,0.7224,0.5868,0.4637,0.1369,0.4729,7564.0
202302,4063,5108,Gilenova,0.7224,0.668,,0.4518,0.4729,14525.0
202303,4063,5108,Gilenova,0.7224,0.5384,0.5787,0.3437,0.4729,6838.0
202304,4063,5108,Gilenova,0.722,0.5795,0.3012,0.2474,0.4729,5928.0
202305,4063,5108,Gilenova,0.722,0.67,0.4295,0.212,0.4729,10273.0
202306,4063,5108,Gilenova,0.722,0.4916,0.6232,0.1667,0.4729,5794.0
202307,4063,5108,Gilenova,0.7286,0.6193,0.5926,0.2565,0.4729,11191.0
202308,4063,5108,Gilenova,0.7286,0.5719,0.4348,0.056,0.4729,14089.0
202309,4063,5108,Gilenova,0.7286,0.5882,0.3895,0.4026,0.4729,8005.0
202310,4063,5108,Gilenova,0.7339,0.5762,0.4422,0.2111,0.4729,16121.0
202311,4063,5108,Gilenova,0.7339,0.4899,0.5154,0.2277,0.4729,14549.0
202312,4063,5108,Gilenova,0.7339,0.6809,0.4208,0.3404,0.4729,11335.0
202401,4063,5108,Gilenova,0.7298,0.522,0.3067,0.4615,0.4729,13226.0
202402,4063,5108,Gilenova,0.7298,0.5565,0.3964,0.1987,0.4729,
202403,4063,5108,Gilenova,0.7298,0.6464,0.4813,0.2014,0.4729,7105.0
202404,4063,5108,Gilenova,0.703,0.6441,0.381,0.1757,0.4729,13138.0
202405,4063,5108,Gilenova,0.703,0.4714,0.3567,0.2842,0.4729,7431.0
202406,4063,5108,Gilenova,0.703,0.5446,0.6934,0.3008,0.4729,8225.0
202407,4063,5108,Gilenova,0.6835,0.5367,0.3495,0.3915,0.4729,
202408,4063,5108,Gilenova,0.6835,0.5075,0.2641,0.2561,0.4729,14184.0
202409,4063,5108,Gilenova,0.6835,0.4404,0.5706,0.3814,0.4729,12822.0
202410,4063,5108,Gilenova,0.6629,0.4287,0.4164,,0.4729,5203.0
202411,4063,5108,Gilenova,0.6629,0.6063,0.4902,0.2202,0.4729,11025.0
202412,4063,5108,Gilenova,0.6629,0.5996,0.533,0.3407,0.4729,7535.0
202501,4063,5108,Gilenova,0.6967,0.5737,0.3407,0.2081,0.4729,7190.0
202502,4063,5108,Gilenova,0.6967,0.57,0.2811,,0.4729,10666.0
202503,4063,5108,Gilenova,0.6967,0.5629,0.1769,0.2423,0.4729,13928.0
202504,4063,5108,Gilenova,0.7447,0.5433,0.5635,0.2307,0.4729,11338.0
202505,4063,5108,Gilenova,0.7447,0.6657,0.5106,0.3718,0.4729,14142.0
202506,4063,5108,Gilenova,0.7447,0.5148,0.5382,0.2237,0.4729,12390.0
202101,4064,5108,Gilenova,0.8748,0.7439,0.4136,0.2695,0.6197,
202102,4064,5108,Gilenova,0.8748,0.7834,0.8211,0.2316,0.6197,9433.0
202103,4064,5108,Gilenova,0.8748,0.7767,0.5773,0.1721,0.6197,16870.0
202104,4064,5108,Gilenova,0.8592,0.7882,0.4073,0.3868,0.6197,9275.0
202105,4064,5108,Gilenova,0.8592,0.8025,0.4298,0.1693,0.6197,11527.0
202106,4064,5108,Gilenova,0.8592,0.748,0.4545,0.0118,0.6197,10637.0
202107,4064,5108,Gilenova,0.8425,0.642,0.4814,0.4107,0.6197,11888.0
202108,4064,5108,Gilenova,0.8425,0.768,,0.2028,0.6197,13681.0
202109,4064,5108,Gilenova,0.8425,0.7718,0.7405,0.3931,0.6197,5937.0
202110,4064,5108,Gilenova,0.8567,0.784,0.2487,0.3957,0.6197,7558.0
202111,4064,5108,Gilenova,0.8567,0.641,0.6233,0.363,0.6197,14399.0
202112,4064,5108,Gilenova,0.8567,0.61,0.3628,,0.6197,
202201,4064,5108,Gilenova,0.8556,0.6466,0.68,0.14,0.6197,6513.0
202202,4064,5108,Gilenova,0.8556,0.6835,0.2338,0.2798,0.6197,13964.0
202203,4064,5108,Gilenova,0.8556,0.6232,0.5404,0.2104,0.6197,6911.0
202204,4064,5108,Gilenova,0.8304,0.7446,0.3388,0.2074,0.6197,15694.0
202205,4064,5108,Gilenova,0.8304,0.6747,0.5543,0.3301,0.6197,
202206,4064,5108,Gilenova,0.8304,0.6133,0.5324,0.1914,0.6197,8747.0
202207,4064,5108,Gilenova,0.867,0.6965,0.3912,0.1174,0.6197,12408.0
202208,4064,5108,Gilenova,0.867,0.7537,0.6392,0.2086,0.6197,6652.0
202209,4064,5108,Gilenova,0.867,0.7906,0.4616,0.2968,0.6197,9749.0
202210,4064,5108,Gilenova,0.8825,0.6998,0.4842,0.5215,0.6197,12240.0
202211,4064,5108,Gilenova,0.8825,0.6636,0.2387,0.3944,0.6197,13944.0
202212,4064,5108,Gilenova,0.8825,0.8125,0.2627,0.2131,0.6197,10022.0
202301,4064,5108,Gilenova,0.9118,0.7724,0.3576,,0.6197,17631.0
202302,4064,5108,Gilenova,0.9118,0.7966,0.7152,0.1913,0.6197,13667.0
202303,4064,5108,Gilenova,0.9118,0.7144,0.3848,0.1951,0.6197,12642.0
202304,4064,5108,Gilenova,0.8847,0.7452,0.6775,0.0488,0.6197,17703.0
202305,4064,5108,Gilenova,0.8847,0.7308,0.4192,0.2071,0.6197,9114.0
202306,4064,5108,Gilenova,0.8847,0.708,0.3525,0.0577,0.6197,11785.0
202307,4064,5108,Gilenova,0.9006,0.7516,0.6282,0.3207,0.6197,8704.0
202308,4064,5108,Gilenova,0.9006,0.7203,0.1831,0.2874,0.6197,6397.0
202309,4064,5108,Gilenova,0.9006,0.6988,0.6369,0.0835,0.6197,9999.0
202310,4064,5108,Gilenova,0.8926,0.8003,0.4015,,0.6197,16155.0
202311,4064,5108,Gilenova,0.8926,0.7749,0.6083,0.3677,0.6197,10562.0
202312,4064,5108,Gilenova,0.8926,0.7458,0.5613,0.1436,0.6197,9178.0
202401,4064,5108,Gilenova,0.8811,0.6816,0.2859,0.1808,0.6197,14836.0
